time [s],current [A]
4.590361445783133,0.800578034682081
4.602409638554217,0.800578034682081
4.614457831325301,0.699421965317919
4.626506024096385,0.699421965317919
4.63855421686747,0.7398843930635837
4.650602409638554,0.7398843930635837
4.662650602409639,0.7196531791907514
4.674698795180722,0.7196531791907514
4.686746987951807,0.7601156069364163
4.698795180722891,0.8208092485549132
4.710843373493976,0.8410404624277457
4.72289156626506,0.8612716763005779
4.734939759036145,0.8815028901734103
4.746987951807229,0.8815028901734103
4.759036144578313,0.8208092485549132
4.771084337349397,0.7398843930635837
4.783132530120482,0.7398843930635837
4.795180722891566,0.7398843930635837
4.807228915662651,0.7398843930635837
4.8192771084337345,0.7398843930635837
4.831325301204819,0.7398843930635837
4.855421686746988,0.7803468208092483
4.867469879518072,0.800578034682081
4.879518072289157,0.8410404624277457
4.891566265060241,0.8612716763005779
4.903614457831325,0.8410404624277457
4.9156626506024095,0.7398843930635837
4.927710843373494,0.699421965317919
4.9397590361445785,0.699421965317919
4.951807228915663,0.7196531791907514
4.9638554216867465,0.7196531791907514
4.975903614457831,0.7196531791907514
4.9879518072289155,0.7601156069364163
